Location,Hygiene,Micromanagement,Working Hours,Salary,Age,Infrastructure,Food Quality,Incentives,Family Size,Experience,Share Price,Attrition,Contract Workers,Location_Score,Internal_Audit,External_Audit,Fin_Score,Loss_Score,Past_Score,IsUnderRisk
Middle East,4,2,24,21006,31,2,3,885,5,29,1472,27,9834,46.9,34.05726666666667,21.13201320132013,38.54507619047619,18.781666666666666,19.010800000000003,1
Asia-Pacific,5,2,9,14272,19,3,2,346,10,16,924,7,2988,13.1,28.348390476190477,21.82106782106782,32.414257142857146,10.817666666666668,17.4546,0
Africa,1,4,2,17198,32,2,5,7475,7,19,1043,4,3772,8.5,29.81275238095238,7.0881659594530895,25.597304761904766,5.522,36.1912,0
Middle East,2,4,16,18258,35,4,2,9106,7,31,398,24,1271,18.0,25.9740380952381,19.280156587087284,22.095457142857143,11.385666666666667,20.467800000000004,0
Developed Economies and EU,3,9,11,21338,30,2,1,739,7,37,97,40,1368,13.1,21.442266666666665,11.503736087894506,31.867657142857148,10.720666666666666,23.84586666666667,0
Middle East,4,2,1,49742,38,10,2,506,9,15,1168,20,6740,46.9,24.567666666666668,14.624591030531626,22.684904761904765,21.598333333333333,29.341333333333335,0
Latin America and the Caribbean,3,5,10,32867,30,2,1,6943,9,17,495,10,8864,13.1,25.02369523809524,15.86792965010787,14.449190476190477,11.404000000000002,30.401866666666667,0
Africa,2,2,21,10881,20,6,4,593,8,9,1240,18,4982,46.9,21.351609523809522,26.435514980069435,26.684009523809525,12.823666666666666,38.39586666666667,0
Latin America and the Caribbean,2,2,14,41624,23,1,5,485,9,5,80,33,3632,18.0,28.57957142857143,16.48120526338348,39.53439047619048,16.142,26.603600000000004,0
Developed Economies and EU,2,6,2,7409,57,3,3,745,4,18,1163,19,4083,51.8,22.659666666666666,26.076179046476078,23.328942857142863,15.478000000000003,17.77606666666667,1
Middle East,1,7,23,22569,60,9,5,3990,9,45,1295,2,2378,46.9,33.420076190476195,18.272884431300277,28.720266666666667,12.360333333333335,31.022400000000005,0
Developed Economies and EU,1,4,11,35137,44,10,2,526,7,3,553,26,8915,8.5,24.99124761904762,21.68725443972969,27.921285714285716,21.83366666666667,32.3836,1
Developed Economies and EU,5,10,1,38962,57,2,5,3077,3,48,1307,35,3732,51.8,38.71034285714286,15.623748089094624,30.183333333333334,14.66,37.87246666666667,0
Asia-Pacific,2,2,11,35353,39,2,5,3160,9,27,1008,17,6269,12.0,31.115057142857143,10.93009300930093,36.83969523809524,19.454,29.324200000000005,0
Middle East,2,3,8,47959,49,6,1,586,1,44,674,17,4881,13.1,16.85992380952381,13.750603631791753,14.033809523809524,6.8260000000000005,20.184866666666668,0
Central and South-Eastern Europe and CIS,4,8,20,13253,59,8,5,816,8,51,576,19,7201,12.0,32.025600000000004,19.72923006586373,20.228752380952383,10.447000000000001,30.41566666666667,0
Middle East,3,4,4,46501,53,9,4,8743,4,14,1251,27,4303,12.0,30.350200000000005,20.90909090909091,27.342561904761908,22.515,30.489066666666666,0
Central and South-Eastern Europe and CIS,4,6,5,23554,47,10,5,268,1,9,546,34,2719,12.0,20.818123809523804,23.806694955209807,40.034485714285715,7.496666666666667,34.3866,0
Africa,3,6,18,15971,38,4,5,5394,3,26,1493,34,9614,46.9,30.137333333333334,6.733287614475734,35.15844761904762,12.208666666666668,27.94753333333334,1
Africa,1,8,11,36306,15,6,4,412,3,59,600,33,8615,12.0,26.782714285714288,19.68859743117169,24.604761904761904,11.812999999999999,37.237,0
Central and South-Eastern Europe and CIS,4,3,2,44887,18,4,2,255,7,35,188,6,3230,12.0,21.060152380952385,26.027231294558035,21.418666666666667,12.997333333333335,17.299266666666668,1
Middle East,1,9,13,37599,64,9,1,8034,6,1,1144,23,7741,51.8,24.394304761904767,14.764533596216767,18.305714285714288,5.925666666666667,27.865533333333335,0
Africa,5,6,5,18362,24,2,1,5795,9,52,449,27,25,12.0,25.084780952380953,20.06894975211807,20.94166666666667,27.879333333333335,30.554199999999998,0
Africa,4,6,15,42310,32,4,3,9740,4,21,655,39,8082,46.9,38.061885714285715,24.92739273927393,26.755666666666666,13.453000000000001,18.18266666666667,1
Central and South-Eastern Europe and CIS,2,4,20,46713,32,5,4,5423,1,11,8,14,9427,8.5,26.984542857142856,26.875101795893876,24.551933333333338,18.267333333333337,18.524066666666666,0
Middle East,5,10,11,8592,18,10,3,689,5,17,607,6,7103,12.0,23.01090476190476,22.35387824496736,22.323,14.874,34.266066666666674,0
Africa,2,5,13,40844,46,3,5,526,6,52,406,29,6019,18.0,35.30659047619047,22.672624405297668,31.130038095238096,13.777333333333337,27.831,0
Central and South-Eastern Europe and CIS,5,8,4,40629,17,1,4,754,2,18,383,29,4888,18.0,30.94190476190477,13.553898246967556,29.070999999999998,12.910333333333332,26.132933333333337,1
Central and South-Eastern Europe and CIS,4,5,10,16040,22,4,4,1259,3,46,551,6,7203,13.1,42.53070476190476,15.009458088666012,30.762885714285716,17.526000000000003,24.266133333333336,0
Central and South-Eastern Europe and CIS,5,3,9,44876,31,2,2,4683,3,19,539,28,7689,46.9,19.58327619047619,19.22649407797923,13.61018095238095,11.501999999999999,27.60226666666667,0
Africa,4,8,14,38015,50,5,2,872,4,15,854,2,2578,18.0,16.112980952380955,20.355564127841355,37.05713333333334,6.908333333333334,26.037533333333336,0
Asia-Pacific,1,6,17,1548,10,9,2,3824,6,35,157,30,4211,12.0,28.57235238095238,18.702070207020704,19.060438095238098,15.760333333333332,32.87133333333333,0
Middle East,4,7,12,48974,25,5,5,865,1,1,1289,32,4080,12.0,28.57145714285714,28.287828782878293,26.28348571428571,10.737333333333336,20.75426666666667,1
Asia-Pacific,4,9,13,13678,23,4,5,295,5,40,451,28,4193,51.8,26.926123809523812,15.08979469375509,27.534657142857142,11.705333333333334,38.129999999999995,0
Central and South-Eastern Europe and CIS,1,9,14,2563,31,10,5,639,1,55,1453,17,2509,12.0,35.86355238095238,14.945937450887946,18.842590476190477,16.043666666666667,25.31006666666667,0
Developed Economies and EU,4,10,24,642,14,7,5,2443,1,19,1197,25,8304,18.0,23.141961904761903,17.823282328232825,22.707190476190476,23.217666666666666,29.288666666666668,0
Middle East,3,2,12,27647,44,9,5,221,10,55,529,30,2109,51.8,20.11777142857143,25.363507779349366,25.494761904761905,20.183,23.323533333333337,0
Developed Economies and EU,3,8,17,42653,19,10,1,455,3,34,201,26,7582,12.0,27.649990476190485,18.043161459003045,18.144561904761904,11.764333333333333,24.90813333333334,0
Africa,2,8,9,25199,59,8,4,2910,2,52,1230,24,1150,8.5,18.935876190476193,20.03747517608904,36.67202857142857,22.888333333333332,33.17006666666667,0
Central and South-Eastern Europe and CIS,5,2,7,3333,46,1,1,404,9,19,596,26,43,12.0,30.035990476190477,21.643892960724642,22.102200000000003,14.884666666666668,16.804600000000004,0
Developed Economies and EU,5,4,24,22213,62,7,3,227,9,31,328,4,6022,8.5,34.71794285714286,26.021530724501023,33.09973333333333,13.140666666666668,22.287533333333336,1
Central and South-Eastern Europe and CIS,4,5,12,28902,42,7,3,392,4,49,1290,11,405,13.1,31.24667619047619,16.94998071235695,40.41390476190476,12.133,31.5858,0
Developed Economies and EU,3,10,3,17090,12,4,1,337,8,4,391,29,3381,18.0,32.41229523809524,12.83961253268184,35.304076190476195,15.862333333333334,19.363000000000003,0
Africa,3,7,5,42791,42,1,1,551,5,15,1365,5,2910,12.0,27.257895238095237,19.931464575028933,17.74947619047619,19.71966666666667,36.99593333333333,1
Central and South-Eastern Europe and CIS,3,7,5,35881,12,4,5,4713,1,58,900,33,185,13.1,31.288923809523812,15.268369694112272,26.259990476190474,6.4573333333333345,23.85066666666667,1
Africa,5,4,16,24339,12,3,3,602,5,39,497,35,4105,51.8,15.404952380952382,23.451602303087455,32.60105714285715,16.113333333333337,30.244266666666665,0
Africa,3,10,18,7636,59,6,2,927,6,53,856,2,2853,18.0,16.700542857142857,24.274813195605276,36.58256190476191,14.760666666666665,27.996800000000004,0
Latin America and the Caribbean,1,3,8,42374,58,7,5,682,2,10,447,34,260,51.8,19.444961904761907,21.45773148743446,27.85109523809524,11.231666666666667,17.465533333333337,0
Africa,4,4,18,43251,59,4,5,3768,8,2,674,35,3747,46.9,24.83087619047619,17.024188133099024,22.723590476190477,18.975333333333335,31.03166666666667,0
Latin America and the Caribbean,4,2,1,24961,69,9,5,7875,2,7,1073,38,8445,46.9,10.462485714285714,17.435200662923435,16.59074285714286,11.794333333333334,20.88406666666667,0
Central and South-Eastern Europe and CIS,3,6,12,21908,45,6,2,6854,7,21,1194,14,9213,8.5,16.99854285714286,24.134484877059133,29.018666666666665,15.645333333333333,22.274666666666665,0
Asia-Pacific,4,2,11,12464,59,2,4,4231,8,22,533,39,1597,18.0,32.96706666666667,22.047319017616047,39.319742857142856,12.691666666666665,28.15433333333333,0
Developed Economies and EU,1,1,9,35472,35,2,5,8795,2,59,703,27,6289,13.1,24.279580952380954,16.48952038060949,17.30510476190476,16.377,28.332600000000003,0
Latin America and the Caribbean,2,2,15,47418,70,6,1,295,4,51,205,29,7115,51.8,41.88065714285714,13.737916648807738,22.954380952380955,15.021333333333335,33.41593333333333,0
Middle East,5,7,12,12794,32,4,2,7461,6,26,857,27,3070,8.5,34.02066666666666,14.816081608160816,23.208885714285714,29.514000000000003,22.123800000000003,0
Developed Economies and EU,5,10,8,6072,22,9,1,2431,5,28,438,36,1237,46.9,33.97882857142858,21.823868101095822,24.262009523809525,16.974666666666668,35.57006666666667,0
Middle East,1,6,10,2347,58,4,1,660,1,51,686,32,974,13.1,34.17349523809524,13.63706370637064,15.95850476190476,13.662000000000003,14.683666666666667,0
Central and South-Eastern Europe and CIS,4,4,17,4854,29,4,1,715,3,45,252,26,7332,18.0,33.91164761904763,16.146643235752144,25.10924761904762,12.144333333333334,27.44646666666667,0
Developed Economies and EU,5,5,13,34601,25,3,2,5864,5,49,435,34,3011,51.8,37.30103809523809,27.664709328075666,27.668409523809522,9.332,33.93473333333334,0
Middle East,1,6,9,23888,66,1,5,319,7,40,531,14,8460,46.9,23.25625714285714,25.08915177232009,17.017371428571426,11.255666666666666,23.403333333333336,0
Developed Economies and EU,4,6,5,2495,48,6,4,393,6,2,21,6,4984,46.9,24.23070476190476,17.644221565013645,25.032028571428572,16.008666666666667,32.47286666666667,0
Central and South-Eastern Europe and CIS,2,5,15,32462,46,10,1,4449,5,47,395,38,1541,13.1,39.298723809523814,16.535053505350536,30.034714285714294,9.798666666666666,16.678933333333333,0
Central and South-Eastern Europe and CIS,4,5,20,21673,53,4,5,2472,3,10,836,28,1310,12.0,24.26837142857143,13.68838312402669,25.734723809523814,12.571666666666667,40.928266666666666,0
Middle East,4,6,18,36280,44,8,2,449,3,55,1103,19,9477,51.8,25.236142857142855,24.22749417798923,25.84077142857143,8.454666666666666,21.977066666666666,0
Africa,1,5,6,40774,66,3,1,283,8,17,10,40,9759,12.0,21.542914285714286,25.330261597588333,33.71641904761905,17.098333333333336,28.0186,0
Middle East,1,6,16,41589,14,3,4,345,7,25,419,18,1593,13.1,17.422971428571433,23.4043832954724,19.209400000000002,19.304000000000002,19.9152,0
Africa,1,10,9,2216,43,6,3,126,7,28,676,3,2549,18.0,18.714819047619045,8.374194562313376,38.489666666666665,15.504666666666667,15.149866666666668,0
Central and South-Eastern Europe and CIS,3,5,20,30416,31,3,5,4604,4,37,1445,15,7632,18.0,20.085495238095238,21.388724586744388,33.46069523809524,16.293333333333333,23.621866666666673,1
Asia-Pacific,5,1,6,21703,58,8,1,163,10,29,419,35,5576,8.5,38.32936190476191,15.982783992684984,22.78777142857143,22.440000000000005,24.429066666666664,0
Latin America and the Caribbean,4,6,3,23790,14,6,5,861,5,39,957,5,6848,8.5,27.722600000000003,22.142485677139145,18.923733333333338,23.344,20.39026666666667,0
Latin America and the Caribbean,5,10,5,820,52,5,4,713,3,21,1401,13,9628,8.5,19.955828571428572,8.070478476419073,30.0426380952381,18.331666666666667,26.6544,0
Developed Economies and EU,1,8,21,36762,60,10,5,751,2,9,780,4,884,18.0,19.326561904761906,17.28059948852028,37.154809523809526,10.118333333333334,30.876533333333334,0
Central and South-Eastern Europe and CIS,5,8,17,4118,29,2,5,131,10,16,1495,25,4047,18.0,30.791238095238093,12.436043604360435,29.787723809523808,20.14333333333333,23.48966666666667,0
Latin America and the Caribbean,5,8,4,37773,61,7,5,9961,9,22,116,20,9207,51.8,33.74044761904762,31.063220607775065,36.446961904761906,20.204666666666668,18.296733333333336,0
Middle East,5,3,16,22651,32,5,2,747,8,35,286,23,2703,12.0,27.097152380952384,21.59390224736759,31.05364761904762,21.067666666666668,33.5024,0
Latin America and the Caribbean,3,2,7,19838,50,7,2,2993,3,22,1340,10,2299,12.0,28.8124,11.928778592144928,32.65561904761905,16.547666666666668,31.5772,1
Middle East,2,10,21,38483,33,2,5,14,6,47,544,39,4602,18.0,23.68857142857143,24.140642635692146,28.2184,15.508000000000003,8.131333333333334,1
Central and South-Eastern Europe and CIS,1,4,7,2360,68,3,3,169,3,38,289,24,5229,46.9,21.646942857142857,32.367365307959375,27.62898095238095,25.045,32.68513333333333,0
Developed Economies and EU,5,8,22,29928,41,5,4,961,10,18,176,33,5143,12.0,28.193961904761906,9.196019601960197,25.547380952380955,16.700333333333337,28.6082,0
Latin America and the Caribbean,3,6,8,42832,27,6,2,4273,6,46,739,20,9951,12.0,29.422704761904768,22.404197562613408,26.54806666666667,15.196333333333333,25.774066666666666,1
Asia-Pacific,2,1,23,28340,54,1,3,2059,7,44,394,17,7599,13.1,30.519104761904764,19.948309116625946,28.26082857142857,10.266333333333332,26.103200000000005,1
Developed Economies and EU,2,7,5,12377,14,3,3,2029,4,11,1135,8,1487,18.0,32.0084,22.5012072635835,21.587161904761906,15.860666666666667,31.3016,1
Africa,1,7,5,714,67,9,4,412,7,58,1164,30,9226,51.8,25.122666666666664,28.152286657237152,19.704809523809523,19.619,17.4712,0
Central and South-Eastern Europe and CIS,5,3,10,42419,42,10,2,183,3,55,648,36,6120,18.0,24.621476190476187,6.304187561613304,28.26472380952381,14.730666666666666,29.211533333333335,1
Central and South-Eastern Europe and CIS,1,10,21,3933,32,4,3,5785,5,22,1347,26,177,18.0,37.774209523809525,25.085937165145083,26.339704761904763,13.213666666666665,32.67573333333333,0
Middle East,4,4,1,13981,53,3,2,1657,2,42,174,37,5020,8.5,22.96154285714286,16.48936322203649,43.97904761904762,21.154333333333334,29.706200000000006,0
Central and South-Eastern Europe and CIS,3,5,13,9404,37,2,1,993,8,50,667,35,1132,12.0,30.647847619047617,30.51179403654651,31.082657142857144,17.962333333333337,24.647066666666664,0
Latin America and the Caribbean,1,3,1,25826,32,3,3,176,5,29,983,1,4223,13.1,33.85166666666667,23.143485777149145,37.53176190476191,21.792666666666666,25.481533333333335,0
Asia-Pacific,4,10,19,14955,55,9,4,603,7,52,498,23,1492,18.0,30.10575238095238,20.99131341705599,23.988209523809527,10.741333333333335,26.777200000000008,0
Developed Economies and EU,5,3,18,8795,19,2,5,102,3,45,519,33,8903,46.9,30.444533333333336,17.363193462203363,23.3742380952381,11.910333333333334,24.962200000000003,1
Asia-Pacific,4,5,18,36911,54,8,3,4706,3,12,112,34,9889,46.9,31.758095238095237,23.204691897761208,37.14076190476191,22.660999999999998,19.92953333333334,0
Middle East,4,9,9,19820,19,5,2,8709,4,23,49,30,560,18.0,31.692838095238095,16.538582429671543,21.70984761904762,21.642000000000003,30.631000000000007,0
Africa,4,5,7,42686,40,10,4,5606,7,43,745,2,7029,18.0,23.100761904761903,14.134799194205137,23.68869523809524,10.286666666666665,24.939,0
Asia-Pacific,4,3,15,15632,11,4,4,5822,1,59,1161,15,8420,46.9,36.06096190476191,12.32903290329033,24.828114285714285,18.556666666666665,26.09013333333333,0
Central and South-Eastern Europe and CIS,1,7,11,5416,42,10,5,6792,8,25,1497,6,3976,13.1,31.999247619047622,15.45035932164645,23.50844761904762,22.560666666666666,28.08586666666667,0
Latin America and the Caribbean,1,8,9,24369,66,6,2,3887,10,9,776,38,1019,46.9,23.503676190476188,16.793236466503792,29.151361904761902,21.715999999999998,26.209600000000005,0
Asia-Pacific,5,6,20,917,27,9,4,543,10,19,505,40,1197,13.1,18.399076190476194,25.088380266598094,24.42795238095238,23.648,23.30213333333333,0
Central and South-Eastern Europe and CIS,5,5,8,42607,18,9,3,7226,7,44,1134,32,924,46.9,24.243942857142855,14.963467775348965,29.030542857142862,20.475666666666665,32.872733333333336,0
Middle East,1,10,13,1865,63,5,2,9004,7,26,1431,34,8790,13.1,35.16326666666667,17.794765190804796,29.116485714285716,15.424000000000001,32.16766666666667,1
Developed Economies and EU,5,1,11,28674,37,1,3,512,7,35,552,29,3987,51.8,21.102047619047614,19.31191690597631,26.381895238095236,18.308999999999997,25.5874,0
Asia-Pacific,1,6,3,23781,13,1,1,8778,2,41,250,30,5602,13.1,23.69661904761905,19.20506336347921,23.468533333333337,22.529,35.876200000000004,0
Developed Economies and EU,2,7,24,3870,68,9,1,5430,5,32,1186,1,1390,18.0,23.308238095238096,21.26775534696327,23.598476190476187,9.439,30.850266666666677,0
Africa,1,1,20,18963,28,3,3,976,6,5,1093,7,4863,46.9,31.62432380952381,24.480605203377483,25.8376,14.453000000000001,10.80786666666667,0
Asia-Pacific,5,7,22,12756,62,10,5,350,8,20,1096,5,548,8.5,37.30983809523809,21.06162044775906,24.32317142857143,13.605,31.185200000000002,0
Middle East,5,2,10,8689,28,7,2,539,4,3,1437,20,9750,8.5,24.493809523809524,8.546583229751546,26.246000000000002,6.713333333333334,27.741066666666665,0
Developed Economies and EU,3,10,8,34411,32,10,3,189,10,12,508,6,6983,8.5,36.06568571428571,15.474518880459476,30.291400000000003,13.738333333333333,19.382466666666666,0
Middle East,5,1,17,545,31,5,1,3890,6,42,60,16,401,8.5,21.06431428571429,27.746831826039752,28.845371428571433,16.299333333333333,23.247933333333336,0
Developed Economies and EU,1,9,3,20086,29,8,4,3347,10,30,580,25,5033,51.8,24.71946666666667,18.028317117426027,29.423047619047622,19.933666666666667,28.098,1
Central and South-Eastern Europe and CIS,3,10,13,17439,12,4,1,105,1,32,874,36,1975,12.0,36.319904761904766,16.13795665280814,24.366495238095233,14.818666666666665,26.56366666666667,0
Africa,3,10,12,11990,68,5,5,3109,9,30,82,24,4212,8.5,25.57796190476191,24.28774306002029,19.875361904761903,18.210333333333335,30.6306,0
Developed Economies and EU,2,10,21,8256,13,5,4,439,10,29,1210,19,9211,13.1,29.67737142857143,16.31634592030632,32.09008571428571,9.749333333333334,35.39886666666667,0
Middle East,1,8,12,45232,32,6,3,5704,2,2,1176,3,7191,51.8,33.81997142857143,28.702827425599704,34.72729523809524,16.81966666666667,31.50466666666667,0
Developed Economies and EU,4,5,11,32027,68,8,4,580,8,19,1028,9,9376,13.1,21.933038095238096,18.777534896346776,31.64416190476191,14.685333333333334,20.391933333333334,0
Asia-Pacific,3,3,1,39596,20,4,2,132,10,28,1018,11,7344,51.8,25.047114285714283,31.8975754718329,44.31968571428572,20.132333333333335,34.99380000000001,0
Developed Economies and EU,2,1,14,7952,15,1,3,7855,7,37,159,38,8286,46.9,34.05360952380953,18.252253796808255,26.847304761904766,18.165,22.9078,0
Developed Economies and EU,2,9,4,8994,35,6,5,787,6,22,46,1,4478,18.0,32.64941904761905,14.637592330661638,24.83849523809524,15.638333333333332,33.306066666666666,0
Asia-Pacific,4,9,19,40265,14,2,4,9689,5,50,1297,11,5232,18.0,31.87618095238095,15.318960467475318,23.05624761904762,18.423333333333336,37.218133333333334,0
Central and South-Eastern Europe and CIS,1,8,19,42288,40,2,1,5712,8,55,41,11,6311,13.1,28.79795238095238,18.705756289914707,22.30716190476191,21.139333333333333,21.546133333333334,1
Central and South-Eastern Europe and CIS,1,10,9,43189,12,1,5,7020,10,22,469,39,6237,13.1,38.08216190476191,19.041947051848044,24.012038095238097,8.708333333333334,33.8168,0
Central and South-Eastern Europe and CIS,5,9,19,22997,15,10,1,960,1,1,41,15,8669,12.0,26.554390476190477,15.196019601960199,34.81106666666667,12.197666666666668,22.9422,0
Central and South-Eastern Europe and CIS,2,3,8,23645,59,5,2,5931,4,11,279,16,4782,8.5,27.48325714285714,17.557055705570555,20.519638095238097,14.445666666666668,28.631133333333338,0
Asia-Pacific,1,7,1,40368,36,5,3,6234,5,56,751,3,6497,8.5,20.10181904761905,23.364879345077366,21.801714285714286,7.792666666666668,21.395733333333332,0
Central and South-Eastern Europe and CIS,1,3,11,43172,13,7,3,784,6,41,85,39,9831,46.9,22.589180952380953,25.357192862143364,22.841314285714287,12.010666666666667,21.67326666666667,0
Latin America and the Caribbean,2,8,3,19128,13,7,1,838,6,36,657,40,744,13.1,26.927580952380957,21.235223522352236,19.47397142857143,9.725666666666665,18.589466666666667,0
Developed Economies and EU,1,10,4,32110,60,4,1,2330,5,58,1429,37,8059,8.5,27.01800952380952,16.803451773748808,15.240085714285717,13.268666666666668,33.11486666666667,0
Middle East,2,1,6,36612,57,7,1,7862,2,57,974,25,5979,8.5,16.362742857142855,28.122183646936122,28.52897142857143,18.032,29.876,1
Developed Economies and EU,4,3,10,35362,19,4,1,7314,9,42,107,40,8558,18.0,22.34523809523809,22.76791964910777,32.92116190476191,15.556000000000003,25.973666666666666,0
Central and South-Eastern Europe and CIS,4,9,3,27100,47,3,3,5901,3,51,1174,14,2950,51.8,30.035076190476197,17.744445873158746,20.466971428571426,11.501666666666669,23.929266666666667,0
Asia-Pacific,3,6,2,13653,63,3,3,5818,4,46,1209,37,3389,18.0,17.205390476190473,23.040132584687044,28.7828,13.964333333333334,24.690733333333334,0
Latin America and the Caribbean,4,3,15,26096,66,1,1,180,10,2,796,12,1790,12.0,19.90736190476191,17.682911148257684,16.138752380952383,16.156333333333333,21.301333333333332,1
Asia-Pacific,3,5,20,26061,60,2,3,242,10,41,41,38,1323,12.0,27.740495238095242,22.757232866143756,14.346295238095239,13.674333333333333,26.8036,0
Africa,4,6,7,24840,41,4,1,7440,6,5,107,30,635,12.0,28.510647619047617,14.865915162944868,38.08342857142857,14.651666666666669,34.29666666666667,0
Middle East,3,8,23,34559,70,9,4,791,9,32,1135,26,9823,46.9,15.640457142857144,24.078322117926078,35.06485714285714,23.801000000000002,26.810866666666673,0
Middle East,5,8,8,6158,33,9,3,5829,8,38,1335,9,2341,8.5,18.892438095238095,23.5997456888546,34.95371428571429,23.090333333333337,35.344,0
Central and South-Eastern Europe and CIS,5,3,11,24663,23,2,1,886,5,14,746,35,1303,13.1,30.136209523809526,24.20812081208121,20.093419047619047,21.881666666666668,17.656666666666666,0
Central and South-Eastern Europe and CIS,4,4,7,1252,20,9,1,1004,5,37,1204,38,4211,46.9,21.167838095238096,20.389667538182394,31.459142857142858,10.800666666666668,27.9472,0
Middle East,3,4,15,22646,55,10,4,8006,6,56,691,2,4138,51.8,23.50981904761905,25.020430614490017,26.94961904761905,16.953666666666667,30.014399999999995,0
Asia-Pacific,2,10,20,41265,53,5,2,4308,4,28,710,23,4282,18.0,16.751904761904765,13.171174260283172,24.82217142857143,7.170000000000002,35.35333333333334,0
Latin America and the Caribbean,2,4,2,38365,54,10,5,3036,1,49,722,36,471,46.9,30.384285714285713,20.140328318546143,32.912304761904764,9.081333333333333,35.87813333333334,1
Developed Economies and EU,2,8,24,874,43,7,5,889,8,14,702,9,9453,51.8,23.44907619047619,19.942622833711944,31.49067619047619,5.087999999999999,37.13733333333334,0
Africa,1,6,16,37613,42,4,3,2928,8,32,628,17,5437,18.0,38.12760952380953,27.64154986927264,36.150828571428576,14.920333333333332,30.043600000000005,0
Asia-Pacific,3,7,19,15705,64,8,2,4485,5,58,1098,21,7456,8.5,28.503019047619045,19.729072907290732,12.312733333333332,15.028666666666668,30.667400000000004,0
Asia-Pacific,3,2,4,28350,44,6,3,238,7,41,1255,20,2878,12.0,25.69797142857143,14.684911348277685,30.360009523809524,21.85033333333333,25.573933333333333,1
Middle East,3,10,9,38561,24,10,3,9791,6,37,860,13,7764,8.5,23.719,12.777449173488778,32.83816190476191,9.768666666666666,21.103466666666666,0
Latin America and the Caribbean,4,7,9,27792,51,9,4,9940,8,38,1109,25,1250,12.0,17.549076190476192,26.051019387653053,26.674742857142856,14.531000000000002,35.4034,0
Africa,2,2,11,18280,59,9,3,5468,7,48,70,38,6303,8.5,30.06321904761905,22.753746803251758,17.054542857142856,22.586666666666666,21.137800000000002,0
Developed Economies and EU,1,8,12,9131,44,9,4,7386,10,27,400,24,326,18.0,39.5486380952381,17.21727887074422,21.551457142857146,25.496000000000002,20.62526666666667,0
Asia-Pacific,5,10,9,49582,55,1,1,558,4,40,1454,22,2420,8.5,31.281057142857136,14.134013401340134,26.80640952380952,19.941,35.455533333333335,0
Central and South-Eastern Europe and CIS,1,1,11,9272,18,4,3,6631,6,44,326,31,5577,8.5,27.57398095238095,27.61096109610961,23.573666666666668,15.929000000000002,35.09846666666667,0
Africa,1,5,4,38739,33,5,3,941,3,52,1334,22,5689,13.1,32.215714285714284,28.487005843441487,23.12242857142857,13.020000000000001,28.652399999999993,0
Central and South-Eastern Europe and CIS,4,7,11,24005,35,6,2,896,1,5,687,21,8895,18.0,23.324047619047626,13.023788093095023,26.04387619047619,10.627333333333333,29.13146666666667,0
Latin America and the Caribbean,2,4,6,11577,48,6,1,699,10,23,1120,27,9619,18.0,21.23819047619048,11.65922306516366,18.53081904761905,8.517000000000001,26.474600000000002,0
Africa,4,10,19,1510,23,8,5,5607,9,56,339,26,2849,51.8,23.733209523809528,26.21565013644222,27.917599999999997,15.682333333333338,20.2314,0
Asia-Pacific,2,4,12,18229,25,3,5,6314,2,1,1079,22,1502,8.5,22.300790476190482,16.803080308030804,28.61719047619048,8.617666666666667,14.348533333333332,0
Middle East,3,10,2,40549,27,9,4,7366,3,26,1393,29,9764,12.0,25.55093333333333,24.102638835312106,19.709295238095237,19.526666666666667,23.71346666666667,1
Developed Economies and EU,2,5,13,7265,27,7,2,692,8,1,1417,17,8737,12.0,32.30925714285715,21.38218107525038,29.62113333333334,9.315666666666667,35.183600000000006,0
Latin America and the Caribbean,1,9,21,42049,65,3,5,4991,2,49,490,24,3397,8.5,40.24491428571429,16.375980455188376,26.455209523809526,10.998666666666669,29.000400000000003,1
Africa,1,1,16,38826,15,7,1,4725,5,42,187,5,5264,51.8,34.36717142857143,22.32753275327533,19.01804761904762,17.31666666666667,42.193133333333336,0
Latin America and the Caribbean,2,1,13,17637,28,6,5,349,7,31,696,9,820,13.1,33.15444761904762,24.48277684911348,27.997152380952382,18.988000000000003,39.451466666666676,0
Middle East,5,1,3,22972,36,2,2,899,1,50,429,2,4746,51.8,26.680304761904765,18.15617276013316,19.537761904761908,14.467333333333334,38.57493333333333,1
Middle East,4,3,11,8209,28,3,2,304,4,31,611,15,9053,18.0,21.235247619047616,9.349663537782352,35.998695238095245,18.79266666666667,26.807799999999997,1
Africa,4,6,22,2303,40,7,3,511,8,30,1180,17,220,12.0,26.71814285714286,11.965096509650966,25.616828571428574,10.776,29.326933333333333,0
Latin America and the Caribbean,3,2,10,17567,20,4,1,6517,1,1,72,33,2096,46.9,29.466914285714285,14.227337019416227,41.858628571428575,26.638666666666666,19.1044,0
Central and South-Eastern Europe and CIS,5,1,6,6561,70,10,2,4993,3,36,84,8,7598,13.1,43.138942857142865,26.737245153086743,30.437066666666663,12.973333333333334,32.531666666666666,1
Developed Economies and EU,1,9,19,10186,24,8,5,399,1,22,83,15,6820,46.9,19.07739047619048,24.277884931350275,38.51533333333334,13.950333333333331,29.03366666666667,1
Asia-Pacific,5,4,21,48408,17,2,5,124,5,37,620,8,4090,51.8,30.764533333333333,17.81908190819082,22.3966,21.953666666666667,30.4736,0
